id,first_name,last_name,email,phone,address,city,state,zip_code,ssn,date_of_birth,account_number,brokerage,symbol,company_name,transaction_type,quantity,price,total_value,commission,trade_date,trade_time,portfolio_value,risk_tolerance,investment_goal,annual_income,net_worth
TXN_001877,Michael,Martinez,michael.martinez@gmail.com,+1-723-365-6566,9643 Cedar Ln,Philadelphia,PA,30782,127-28-9955,1957-12-22,ACC_2472234,Charles Schwab,GOOGL,Alphabet Inc.,BUY,474,481.51,228235.74,7.06,2025-06-21,12:02:25,370414.13,Conservative,Speculation,132427,1178051
TXN_001878,John,Moore,john.moore@hotmail.com,+1-222-306-7580,5451 Pine Rd,Fort Worth,TX,10492,981-70-8299,1984-03-30,ACC_3072524,Robinhood,UBER,Uber Technologies Inc.,BUY,647,71.14,46027.58,7.78,2025-06-17,13:19:12,352460.31,Moderate,Retirement,192056,1773607
TXN_001879,William,Taylor,william.taylor@yahoo.com,+1-314-980-2239,6985 Pine Rd,San Diego,CA,96138,824-14-2992,1954-07-21,ACC_6340028,E*TRADE,TSLA,Tesla Inc.,SELL,261,228.67,59682.87,1.75,2025-06-23,14:49:09,230559.17,Moderate,Income,193401,446829
TXN_001880,Jennifer,Harris,jennifer.harris@outlook.com,+1-506-876-5509,6477 Second St,Jacksonville,FL,21629,774-74-4535,1990-04-25,ACC_3097354,Robinhood,ORCL,Oracle Corporation,BUY,957,196.37,187926.09,3.39,2025-06-24,12:32:19,101021.4,Conservative,Growth,196424,449979
TXN_001881,Nancy,Gonzalez,nancy.gonzalez@hotmail.com,+1-213-244-2741,6694 Oak Ave,Washington,DC,54513,341-12-1944,1968-06-24,ACC_9387440,Interactive Brokers,NVDA,NVIDIA Corporation,SELL,816,196.82,160605.12,3.96,2025-06-08,13:58:14,121789.27,Moderate,Income,119476,1573168
TXN_001882,Ashley,Davis,ashley.davis@hotmail.com,+1-473-306-3271,2859 First St,Jacksonville,FL,50819,229-74-8283,1994-12-26,ACC_8890591,Fidelity,UBER,Uber Technologies Inc.,BUY,534,108.81,58104.54,3.88,2025-06-04,15:57:15,343098.6,Aggressive,Retirement,57540,1899064
TXN_001883,Matthew,White,matthew.white@gmail.com,+1-880-749-9283,9064 Broadway,Los Angeles,CA,74565,816-76-1708,1976-06-24,ACC_6030598,Interactive Brokers,RBLX,Roblox Corporation,BUY,683,412.17,281512.11,4.17,2025-06-17,15:26:07,86742.46,Conservative,Retirement,177787,516436
TXN_001884,Nancy,Jackson,nancy.jackson@gmail.com,+1-608-997-2869,4469 Park Ave,Seattle,WA,52582,274-67-1385,1984-10-06,ACC_6047478,E*TRADE,ZOOM,Zoom Video Communications,BUY,288,244.91,70534.08,10.11,2025-06-12,09:41:27,382193.78,Conservative,Retirement,33790,971931
TXN_001885,Amanda,Lee,amanda.lee@gmail.com,+1-579-412-1940,4684 Elm Dr,Seattle,WA,96381,771-38-1143,1993-08-29,ACC_3719432,Charles Schwab,RBLX,Roblox Corporation,BUY,927,400.3,371078.1,4.91,2025-06-23,09:53:16,387299.79,Aggressive,Growth,134244,1298792
TXN_001886,Ashley,White,ashley.white@outlook.com,+1-364-681-7220,7669 Park Ave,Charlotte,NC,56944,490-47-2924,1950-02-04,ACC_6203344,Vanguard,NFLX,Netflix Inc.,SELL,156,399.48,62318.88,9.43,2025-06-15,12:01:33,377078.81,Moderate,Retirement,86547,1450846
TXN_001887,Jane,Moore,jane.moore@outlook.com,+1-679-249-3345,4427 Maple Way,Charlotte,NC,80884,896-22-2345,1994-01-02,ACC_9687015,Fidelity,AMZN,Amazon.com Inc.,SELL,676,56.31,38065.56,9.19,2025-06-18,10:15:49,479377.91,Aggressive,Growth,66574,907135
TXN_001888,Steven,Clark,steven.clark@hotmail.com,+1-604-475-1724,6297 Cedar Ln,Fort Worth,TX,65297,971-36-2370,1953-05-23,ACC_8547710,Ally Invest,AAPL,Apple Inc.,SELL,446,450.15,200766.9,10.84,2025-06-21,14:08:52,432772.91,Conservative,Income,174558,1910852
TXN_001889,Donald,Moore,donald.moore@gmail.com,+1-498-634-1398,7131 Maple Way,San Jose,CA,42815,133-38-4027,1957-08-22,ACC_6274102,Merrill Edge,AMD,Advanced Micro Devices,SELL,11,198.56,2184.16,6.55,2025-06-08,12:00:36,76806.31,Conservative,Retirement,161848,529221
TXN_001890,Ashley,Gonzalez,ashley.gonzalez@hotmail.com,+1-785-699-8149,917 Main St,Fort Worth,TX,65231,580-93-5137,1975-11-23,ACC_5571210,Merrill Edge,PYPL,PayPal Holdings Inc.,BUY,646,104.09,67242.14,2.33,2025-06-28,11:30:02,34301.91,Aggressive,Income,79744,210417
TXN_001891,Donald,Brown,donald.brown@outlook.com,+1-275-802-8339,8198 Oak Ave,Denver,CO,12061,110-12-8261,1963-02-15,ACC_3198196,Fidelity,PYPL,PayPal Holdings Inc.,BUY,734,185.81,136384.54,6.01,2025-06-24,13:56:41,156702.85,Conservative,Retirement,41771,1374767
TXN_001892,Emily,Rodriguez,emily.rodriguez@gmail.com,+1-915-561-4827,6337 Broadway,San Antonio,TX,29470,121-27-6354,1988-09-08,ACC_8460557,Charles Schwab,ORCL,Oracle Corporation,BUY,514,356.62,183302.68,2.78,2025-06-25,15:19:32,264036.56,Conservative,Retirement,196064,1930726
TXN_001893,Paul,Wilson,paul.wilson@yahoo.com,+1-582-352-2216,9515 Broadway,Dallas,TX,12173,179-88-4393,1989-05-01,ACC_3720435,E*TRADE,NFLX,Netflix Inc.,BUY,481,413.62,198951.22,4.8,2025-06-06,15:13:59,372789.58,Moderate,Growth,68713,684119
TXN_001894,Jennifer,Ramirez,jennifer.ramirez@outlook.com,+1-711-484-5790,9449 Maple Way,Indianapolis,IN,87940,909-79-3208,1961-11-17,ACC_8720195,Merrill Edge,ORCL,Oracle Corporation,SELL,407,440.57,179311.99,2.15,2025-06-05,09:48:48,317965.83,Moderate,Retirement,102137,548655
TXN_001895,Daniel,Smith,daniel.smith@hotmail.com,+1-646-391-1624,7659 Main St,Denver,CO,78692,122-12-1117,1977-08-13,ACC_5364036,Vanguard,SPOT,Spotify Technology SA,BUY,858,108.49,93084.42,7.8,2025-07-01,11:34:59,319627.88,Moderate,Speculation,124975,832652
TXN_001896,James,Ramirez,james.ramirez@gmail.com,+1-647-190-4200,9550 Maple Way,Charlotte,NC,40304,933-94-6634,1950-05-07,ACC_6378638,Vanguard,ADBE,Adobe Inc.,SELL,63,543.15,34218.45,7.05,2025-06-26,10:18:12,272664.95,Moderate,Speculation,35406,705389
TXN_001897,David,Thompson,david.thompson@outlook.com,+1-317-795-4552,1847 First St,Austin,TX,88298,645-39-2274,1974-08-13,ACC_1624739,Merrill Edge,UBER,Uber Technologies Inc.,BUY,15,95.13,1426.95,3.04,2025-06-11,15:57:00,253314.43,Aggressive,Retirement,72129,1362633
TXN_001898,Ashley,Rodriguez,ashley.rodriguez@hotmail.com,+1-886-791-5415,7129 Broadway,Jacksonville,FL,36692,235-44-1284,1968-04-08,ACC_4120367,Merrill Edge,SNOW,Snowflake Inc.,SELL,440,275.53,121233.2,8.32,2025-06-09,14:54:07,215971.23,Conservative,Retirement,33712,627468
TXN_001899,Michael,Garcia,michael.garcia@yahoo.com,+1-837-897-6127,3679 Oak Ave,San Jose,CA,48851,438-19-4276,1964-01-08,ACC_2595234,Interactive Brokers,NVDA,NVIDIA Corporation,SELL,827,385.94,319172.38,10.75,2025-06-23,10:44:31,498393.71,Aggressive,Speculation,146927,1414649
TXN_001900,Andrew,Rodriguez,andrew.rodriguez@gmail.com,+1-613-243-4602,4334 Main St,Denver,CO,77192,764-33-6599,1989-12-21,ACC_8735884,E*TRADE,TSLA,Tesla Inc.,BUY,738,274.71,202735.98,9.4,2025-06-28,13:45:33,480557.51,Moderate,Retirement,36370,1360523
TXN_001901,John,Taylor,john.taylor@hotmail.com,+1-146-904-4536,3968 Cedar Ln,Seattle,WA,39951,175-71-9886,1983-05-12,ACC_7288325,Merrill Edge,MSFT,Microsoft Corporation,SELL,677,264.94,179364.38,10.41,2025-06-08,10:53:50,361339.34,Conservative,Retirement,89840,222139
TXN_001902,David,Jackson,david.jackson@gmail.com,+1-542-987-3415,467 First St,Fort Worth,TX,94318,583-76-6269,1993-12-16,ACC_6715747,Charles Schwab,ADBE,Adobe Inc.,BUY,864,162.91,140754.24,3.34,2025-06-16,12:25:13,378789.21,Conservative,Speculation,64934,393080
TXN_001903,Betty,Gonzalez,betty.gonzalez@gmail.com,+1-993-522-1564,6728 Pine Rd,San Antonio,TX,80790,715-24-3346,1961-06-18,ACC_8132665,E*TRADE,RBLX,Roblox Corporation,SELL,36,412.33,14843.88,10.91,2025-06-11,13:19:36,495752.76,Conservative,Speculation,127428,1389992
TXN_001904,Paul,Gonzalez,paul.gonzalez@yahoo.com,+1-415-354-6210,7528 Pine Rd,Austin,TX,50033,230-91-1922,1966-03-25,ACC_6427525,Charles Schwab,GOOGL,Alphabet Inc.,BUY,973,118.89,115679.97,7.22,2025-07-01,15:25:19,89757.9,Moderate,Speculation,175369,1316266
TXN_001905,Nancy,Hernandez,nancy.hernandez@hotmail.com,+1-798-495-5950,4465 Broadway,Jacksonville,FL,14725,556-36-1093,1993-09-29,ACC_9926766,TD Ameritrade,TSLA,Tesla Inc.,BUY,735,497.44,365618.4,1.67,2025-06-21,10:28:44,247491.98,Conservative,Growth,108476,1705466
TXN_001906,Michael,Smith,michael.smith@hotmail.com,+1-343-431-3130,2549 Elm Dr,Washington,DC,50277,114-29-5376,1999-09-17,ACC_3419655,E*TRADE,TSLA,Tesla Inc.,BUY,471,475.43,223927.53,4.49,2025-06-13,13:10:12,401466.06,Conservative,Income,38859,1578873
TXN_001907,Robert,Thompson,robert.thompson@gmail.com,+1-696-576-9064,8965 Elm Dr,Phoenix,AZ,93944,390-75-9747,1998-06-07,ACC_1238298,Merrill Edge,UBER,Uber Technologies Inc.,SELL,229,80.62,18461.98,1.85,2025-06-12,12:45:09,80811.14,Conservative,Speculation,134758,1551775
TXN_001908,Steven,Anderson,steven.anderson@gmail.com,+1-605-143-1687,9622 Second St,Fort Worth,TX,62571,438-39-7748,1966-05-07,ACC_3261531,Fidelity,NVDA,NVIDIA Corporation,SELL,332,188.19,62479.08,7.74,2025-06-17,14:48:28,84379.23,Moderate,Retirement,142331,1789886
TXN_001909,Robert,Gonzalez,robert.gonzalez@outlook.com,+1-590-529-5729,6948 Oak Ave,Indianapolis,IN,12761,219-68-8086,1951-10-09,ACC_4296973,E*TRADE,SNOW,Snowflake Inc.,BUY,34,162.32,5518.88,9.74,2025-07-04,09:07:20,422522.43,Moderate,Income,109576,1504578
TXN_001910,Jennifer,Smith,jennifer.smith@yahoo.com,+1-313-742-4138,9427 Elm Dr,Los Angeles,CA,44036,744-83-8320,1966-01-21,ACC_1036032,Fidelity,SPOT,Spotify Technology SA,BUY,771,113.07,87176.97,8.41,2025-06-23,11:34:43,399802.84,Aggressive,Retirement,188432,1759094
TXN_001911,Andrew,Jackson,andrew.jackson@hotmail.com,+1-705-106-8423,7374 Second St,Charlotte,NC,57006,344-62-9294,1978-01-26,ACC_9913136,Robinhood,NVDA,NVIDIA Corporation,BUY,665,191.49,127340.85,4.14,2025-06-15,11:20:19,471281.6,Conservative,Income,61762,630126
TXN_001912,John,Gonzalez,john.gonzalez@gmail.com,+1-297-289-1781,8272 Elm Dr,Washington,DC,31954,212-68-2041,1992-11-09,ACC_1564935,Ally Invest,AMZN,Amazon.com Inc.,SELL,793,448.85,355938.05,5.9,2025-06-25,12:21:00,327592.11,Moderate,Income,197307,1550413
TXN_001913,Robert,Jackson,robert.jackson@hotmail.com,+1-976-740-1466,4365 Park Ave,San Antonio,TX,93855,457-22-4714,1971-04-07,ACC_1498879,Ally Invest,INTC,Intel Corporation,SELL,445,400.14,178062.3,7.9,2025-06-22,12:15:45,471043.28,Conservative,Income,60833,1215662
TXN_001914,Steven,Perez,steven.perez@hotmail.com,+1-614-862-1450,4086 Maple Way,Washington,DC,83801,650-34-4367,1981-09-09,ACC_1558225,TD Ameritrade,SNOW,Snowflake Inc.,BUY,726,55.41,40227.66,2.67,2025-06-13,12:03:11,31844.39,Conservative,Retirement,180602,1069294
TXN_001915,Jennifer,Martinez,jennifer.martinez@outlook.com,+1-251-923-8225,2557 Elm Dr,Phoenix,AZ,79839,870-93-4064,1964-06-12,ACC_7007002,Merrill Edge,ZOOM,Zoom Video Communications,SELL,310,269.38,83507.8,3.8,2025-06-21,10:19:40,185211.95,Moderate,Retirement,182277,1544720
TXN_001916,Sarah,Lopez,sarah.lopez@hotmail.com,+1-449-830-6602,1492 Elm Dr,Seattle,WA,63644,490-69-7647,1998-01-05,ACC_3166758,TD Ameritrade,AMZN,Amazon.com Inc.,BUY,856,173.0,148088.0,7.32,2025-06-28,13:01:51,144725.08,Moderate,Retirement,101131,1487067
TXN_001917,Jennifer,Rodriguez,jennifer.rodriguez@yahoo.com,+1-625-523-5888,5808 Pine Rd,Austin,TX,33309,673-16-2291,1984-10-29,ACC_2766038,Merrill Edge,INTC,Intel Corporation,SELL,448,258.16,115655.68,1.81,2025-07-04,09:00:57,233755.66,Conservative,Retirement,53969,1772874
TXN_001918,Nancy,Robinson,nancy.robinson@yahoo.com,+1-776-573-6128,5439 Maple Way,Jacksonville,FL,19236,189-85-6975,1989-08-18,ACC_4141377,E*TRADE,SNOW,Snowflake Inc.,BUY,253,68.34,17290.02,4.37,2025-06-12,09:56:46,452134.23,Conservative,Growth,50820,1304618
TXN_001919,Amanda,Moore,amanda.moore@outlook.com,+1-460-737-7131,6320 Main St,San Francisco,CA,92023,203-18-7386,1969-10-12,ACC_1280759,Merrill Edge,UBER,Uber Technologies Inc.,SELL,15,336.52,5047.8,10.67,2025-06-12,15:26:04,117102.15,Conservative,Growth,198108,975609
TXN_001920,Carol,Anderson,carol.anderson@yahoo.com,+1-520-631-7259,3458 Cedar Ln,Charlotte,NC,34735,264-36-2431,1973-01-05,ACC_1399940,Interactive Brokers,SNOW,Snowflake Inc.,SELL,441,437.29,192844.89,1.19,2025-07-03,10:16:58,56650.88,Conservative,Income,59154,1059329
TXN_001921,Christopher,Williams,christopher.williams@yahoo.com,+1-776-374-3948,8011 Oak Ave,New York,NY,53294,869-42-4333,1992-05-30,ACC_7097814,Ally Invest,GOOGL,Alphabet Inc.,BUY,159,522.65,83101.35,9.8,2025-06-18,09:02:21,263319.15,Conservative,Growth,156676,805763
TXN_001922,Jane,Sanchez,jane.sanchez@outlook.com,+1-600-702-4794,839 Cedar Ln,Seattle,WA,19634,224-74-7802,1974-06-24,ACC_4303364,Merrill Edge,NVDA,NVIDIA Corporation,BUY,19,463.05,8797.95,3.68,2025-06-23,15:29:59,68939.39,Conservative,Income,74243,225903
TXN_001923,Christopher,Wilson,christopher.wilson@yahoo.com,+1-475-892-6980,3844 Broadway,Seattle,WA,18430,740-73-4376,1965-08-20,ACC_6807243,Vanguard,META,Meta Platforms Inc.,BUY,972,284.55,276582.6,3.58,2025-06-06,11:49:15,452868.84,Conservative,Speculation,158809,1911086
TXN_001924,Daniel,Moore,daniel.moore@gmail.com,+1-831-843-7201,8098 Maple Way,San Francisco,CA,16110,728-24-2916,1960-09-14,ACC_5227016,Ally Invest,GOOGL,Alphabet Inc.,BUY,513,418.36,214618.68,3.37,2025-06-12,15:11:05,153214.71,Aggressive,Growth,92086,1816308
TXN_001925,Betty,Jones,betty.jones@yahoo.com,+1-764-519-3969,3362 Broadway,San Antonio,TX,71464,143-21-4146,1980-08-10,ACC_3391093,Vanguard,CRM,Salesforce Inc.,BUY,521,74.71,38923.91,2.44,2025-06-30,11:46:26,98026.48,Moderate,Speculation,63202,93280
TXN_001926,Daniel,Johnson,daniel.johnson@yahoo.com,+1-574-370-7437,4637 Oak Ave,Fort Worth,TX,71911,204-36-7039,1985-09-14,ACC_1370543,Ally Invest,INTC,Intel Corporation,BUY,777,149.86,116441.22,8.45,2025-06-27,15:36:19,374866.73,Conservative,Retirement,170823,1594395
TXN_001927,Emily,Thompson,emily.thompson@outlook.com,+1-763-985-2196,2739 Oak Ave,Dallas,TX,63415,604-79-6255,1990-04-19,ACC_3085035,Merrill Edge,CRM,Salesforce Inc.,SELL,609,246.55,150148.95,10.31,2025-06-24,11:01:04,391755.54,Aggressive,Retirement,190894,1571032
TXN_001928,Robert,Robinson,robert.robinson@yahoo.com,+1-354-249-2522,7109 Oak Ave,Denver,CO,17176,187-64-8812,1989-07-20,ACC_5108387,Robinhood,PYPL,PayPal Holdings Inc.,BUY,309,365.69,112998.21,4.14,2025-06-17,15:07:31,385836.46,Conservative,Retirement,136817,1860788
TXN_001929,Karen,Clark,karen.clark@yahoo.com,+1-944-754-5198,3184 Maple Way,Seattle,WA,31958,396-13-9220,1982-11-21,ACC_1860964,Robinhood,SPOT,Spotify Technology SA,SELL,271,148.29,40186.59,10.1,2025-07-03,09:04:30,102271.34,Aggressive,Income,124643,379904
TXN_001930,Jane,Williams,jane.williams@yahoo.com,+1-650-945-8490,4208 Main St,Los Angeles,CA,24610,530-98-5780,1998-07-30,ACC_3363780,Ally Invest,UBER,Uber Technologies Inc.,SELL,779,304.66,237330.14,8.77,2025-06-17,15:03:44,90761.41,Aggressive,Income,34241,85153
TXN_001931,Steven,Lopez,steven.lopez@outlook.com,+1-356-673-5428,2323 First St,Philadelphia,PA,74504,364-11-5021,1987-02-27,ACC_7037222,Robinhood,PYPL,PayPal Holdings Inc.,SELL,601,380.32,228572.32,9.33,2025-06-23,15:31:50,93060.28,Aggressive,Income,45357,1320365
TXN_001932,Carol,Ramirez,carol.ramirez@hotmail.com,+1-422-375-1870,1642 Oak Ave,Seattle,WA,68312,600-23-5545,1969-12-14,ACC_3252529,Charles Schwab,NVDA,NVIDIA Corporation,SELL,815,471.18,384011.7,7.44,2025-06-20,12:11:12,170005.88,Conservative,Growth,131921,581068
TXN_001933,Lisa,Sanchez,lisa.sanchez@hotmail.com,+1-651-751-4733,2812 First St,Philadelphia,PA,62718,378-77-8578,1989-04-30,ACC_1088889,Ally Invest,NVDA,NVIDIA Corporation,SELL,808,315.95,255287.6,4.46,2025-06-08,10:05:18,375751.63,Moderate,Income,186190,440859
TXN_001934,Ashley,Williams,ashley.williams@outlook.com,+1-316-332-5205,4330 Cedar Ln,Denver,CO,46026,379-15-3936,1988-12-27,ACC_1851495,Robinhood,TSLA,Tesla Inc.,SELL,838,458.95,384600.1,6.03,2025-06-24,15:38:58,163005.88,Moderate,Growth,82851,902729
TXN_001935,Ashley,Miller,ashley.miller@gmail.com,+1-310-799-4861,5781 First St,Dallas,TX,98466,797-73-7931,1996-10-16,ACC_3808698,Interactive Brokers,UBER,Uber Technologies Inc.,BUY,117,240.3,28115.1,1.61,2025-06-10,13:51:06,175140.7,Moderate,Retirement,132396,1971639
TXN_001936,Emily,Robinson,emily.robinson@hotmail.com,+1-966-234-5071,3630 Elm Dr,Fort Worth,TX,91787,386-87-6754,1982-01-20,ACC_3234528,Webull,PYPL,PayPal Holdings Inc.,SELL,214,141.33,30244.62,5.77,2025-06-13,09:38:17,107008.34,Aggressive,Growth,180396,1433806
TXN_001937,Mark,Rodriguez,mark.rodriguez@outlook.com,+1-457-287-5070,2926 Main St,Charlotte,NC,53797,214-31-7586,1959-12-11,ACC_1848434,TD Ameritrade,NFLX,Netflix Inc.,BUY,204,74.76,15251.04,3.42,2025-06-05,09:21:55,244037.16,Aggressive,Income,87383,1794824
TXN_001938,Nancy,Brown,nancy.brown@outlook.com,+1-794-551-9248,8477 Oak Ave,Charlotte,NC,10306,962-13-9002,1984-09-20,ACC_9979595,Ally Invest,AMZN,Amazon.com Inc.,SELL,308,389.94,120101.52,3.61,2025-06-28,13:12:24,285059.06,Conservative,Retirement,58952,1569673
TXN_001939,Nancy,Garcia,nancy.garcia@hotmail.com,+1-125-266-5587,6492 Elm Dr,Los Angeles,CA,44898,940-96-3795,1965-07-28,ACC_3217553,E*TRADE,ADBE,Adobe Inc.,BUY,669,363.7,243315.3,1.86,2025-06-12,09:30:27,422211.64,Aggressive,Retirement,193943,1257639
TXN_001940,Betty,Jones,betty.jones@yahoo.com,+1-556-937-3415,1897 Oak Ave,San Diego,CA,28398,138-88-4898,1953-07-14,ACC_3539653,Merrill Edge,ADBE,Adobe Inc.,BUY,12,283.45,3401.4,5.93,2025-06-28,12:04:41,269540.09,Aggressive,Speculation,93468,1892524
TXN_001941,Christopher,Martinez,christopher.martinez@hotmail.com,+1-713-109-6926,9967 Broadway,Charlotte,NC,60384,483-45-4988,1988-03-01,ACC_6135752,Fidelity,MSFT,Microsoft Corporation,BUY,788,278.53,219481.64,3.54,2025-06-13,11:22:19,131803.49,Moderate,Income,41542,1938296
TXN_001942,Michael,Rodriguez,michael.rodriguez@gmail.com,+1-907-655-2050,9507 Main St,San Francisco,CA,28074,963-53-7113,1982-08-18,ACC_5186426,Vanguard,NVDA,NVIDIA Corporation,SELL,939,453.3,425648.7,3.49,2025-06-04,11:12:58,418081.48,Moderate,Growth,68934,1658945
TXN_001943,Lisa,Lewis,lisa.lewis@gmail.com,+1-392-424-8812,4996 Elm Dr,Charlotte,NC,27847,795-24-1795,1954-02-04,ACC_5584590,TD Ameritrade,META,Meta Platforms Inc.,BUY,930,287.49,267365.7,7.76,2025-06-30,09:30:55,322329.47,Conservative,Retirement,148134,1852104
TXN_001944,Betty,Moore,betty.moore@hotmail.com,+1-654-215-5178,8108 Maple Way,Denver,CO,26971,139-31-9659,1960-08-21,ACC_2382752,Charles Schwab,ORCL,Oracle Corporation,SELL,303,220.26,66738.78,2.02,2025-06-16,10:01:14,308942.43,Moderate,Speculation,164130,1499689
TXN_001945,Donna,Davis,donna.davis@outlook.com,+1-257-640-1902,7863 Elm Dr,Indianapolis,IN,70646,853-31-9805,1981-09-15,ACC_4416169,Charles Schwab,INTC,Intel Corporation,SELL,921,104.27,96032.67,4.55,2025-06-04,14:12:14,55630.86,Moderate,Income,120903,793579
TXN_001946,Michael,Gonzalez,michael.gonzalez@yahoo.com,+1-280-904-9065,1706 Second St,Chicago,IL,25146,858-74-2256,1986-10-17,ACC_7775830,Webull,ADBE,Adobe Inc.,BUY,866,361.96,313457.36,4.19,2025-06-05,12:45:03,101206.62,Moderate,Growth,186278,332614
TXN_001947,Nancy,Smith,nancy.smith@gmail.com,+1-728-970-6432,8528 First St,Charlotte,NC,64309,651-79-2572,1987-01-02,ACC_1970155,Ally Invest,ADBE,Adobe Inc.,BUY,646,314.15,202940.9,1.45,2025-06-29,13:20:18,36791.64,Conservative,Speculation,60899,1182927
TXN_001948,Matthew,Rodriguez,matthew.rodriguez@gmail.com,+1-374-906-6063,1841 Broadway,Phoenix,AZ,13672,152-33-5554,1983-01-16,ACC_6793964,Merrill Edge,PLTR,Palantir Technologies,SELL,626,511.35,320105.1,5.87,2025-06-28,12:31:42,88287.67,Moderate,Growth,137802,1490045
TXN_001949,Karen,Miller,karen.miller@outlook.com,+1-842-413-5427,682 Maple Way,Chicago,IL,86689,797-31-2724,1991-11-16,ACC_5861271,Robinhood,AMZN,Amazon.com Inc.,BUY,784,223.99,175608.16,10.78,2025-06-18,09:51:27,304075.86,Conservative,Retirement,57462,966206
TXN_001950,Carol,Harris,carol.harris@yahoo.com,+1-988-391-9255,9870 Park Ave,Houston,TX,31999,200-34-1929,1992-07-21,ACC_2246091,Interactive Brokers,PLTR,Palantir Technologies,BUY,773,111.16,85926.68,8.0,2025-07-04,15:31:35,168352.05,Conservative,Retirement,46639,1244365
TXN_001951,Matthew,White,matthew.white@gmail.com,+1-924-448-4133,4610 Second St,Indianapolis,IN,63487,321-78-4537,1978-07-09,ACC_9062010,Interactive Brokers,GOOGL,Alphabet Inc.,SELL,354,390.77,138332.58,3.49,2025-06-04,10:59:16,425043.23,Moderate,Retirement,76614,1910686
TXN_001952,Lisa,Lopez,lisa.lopez@hotmail.com,+1-850-796-8474,94 Broadway,Washington,DC,94300,817-88-8776,1984-01-24,ACC_3315198,Vanguard,INTC,Intel Corporation,BUY,920,178.34,164072.8,5.4,2025-06-27,15:50:04,133185.16,Moderate,Retirement,143476,1696686
TXN_001953,Steven,Moore,steven.moore@outlook.com,+1-127-308-1543,2585 Park Ave,Indianapolis,IN,42120,636-28-5693,1963-01-02,ACC_2381307,Robinhood,AMZN,Amazon.com Inc.,SELL,532,241.69,128579.08,3.76,2025-06-12,15:07:06,79395.4,Moderate,Growth,142952,795908
TXN_001954,James,Robinson,james.robinson@hotmail.com,+1-713-801-2963,7672 Pine Rd,San Antonio,TX,40798,677-78-8476,1994-11-02,ACC_4791767,Interactive Brokers,META,Meta Platforms Inc.,BUY,157,453.02,71124.14,7.54,2025-06-08,12:31:22,275836.29,Moderate,Growth,39646,1604299
TXN_001955,Sandra,Davis,sandra.davis@hotmail.com,+1-838-731-3324,3539 Cedar Ln,Denver,CO,96459,589-21-8271,1976-09-10,ACC_1570597,Robinhood,ZOOM,Zoom Video Communications,SELL,143,58.43,8355.49,1.33,2025-07-02,09:28:42,173529.21,Aggressive,Retirement,57879,469370
TXN_001956,Christopher,Brown,christopher.brown@yahoo.com,+1-986-284-9776,6478 Second St,Jacksonville,FL,24067,544-28-9893,1976-09-15,ACC_3039182,Merrill Edge,SPOT,Spotify Technology SA,BUY,312,269.06,83946.72,7.02,2025-06-11,13:31:32,247844.19,Moderate,Income,66769,718272
TXN_001957,James,Moore,james.moore@outlook.com,+1-754-677-7292,4371 Maple Way,New York,NY,84338,434-13-3072,1951-07-31,ACC_8002668,Interactive Brokers,RBLX,Roblox Corporation,SELL,215,330.2,70993.0,3.78,2025-07-04,15:20:56,82092.88,Moderate,Retirement,137447,813752
TXN_001958,Michael,Jones,michael.jones@outlook.com,+1-560-503-5966,3927 Maple Way,San Francisco,CA,36142,839-43-1562,1958-12-05,ACC_7371045,Robinhood,PYPL,PayPal Holdings Inc.,BUY,929,445.12,413516.48,4.93,2025-06-22,09:27:41,197324.04,Aggressive,Retirement,165160,209335
TXN_001959,Nancy,Williams,nancy.williams@gmail.com,+1-871-749-3231,6192 Second St,Columbus,OH,74460,844-76-6272,1956-06-17,ACC_5553878,Merrill Edge,TSLA,Tesla Inc.,SELL,211,274.03,57820.33,3.89,2025-06-19,15:20:06,368659.33,Conservative,Retirement,78323,235568
TXN_001960,Michael,White,michael.white@yahoo.com,+1-883-543-3464,2646 Broadway,Los Angeles,CA,28658,323-76-7694,1955-08-10,ACC_7327173,Vanguard,UBER,Uber Technologies Inc.,BUY,686,259.61,178092.46,6.19,2025-06-23,09:36:47,496957.39,Moderate,Income,85279,277346
TXN_001961,Mark,Sanchez,mark.sanchez@yahoo.com,+1-211-874-5602,3422 Maple Way,Houston,TX,91602,180-52-3802,1999-02-07,ACC_7445177,Webull,UBER,Uber Technologies Inc.,BUY,444,435.44,193335.36,10.62,2025-06-26,15:02:39,169559.72,Aggressive,Income,85036,966278
TXN_001962,Anthony,Davis,anthony.davis@outlook.com,+1-619-688-8303,4241 First St,San Francisco,CA,57783,851-87-5952,1965-04-27,ACC_7763444,Interactive Brokers,ORCL,Oracle Corporation,BUY,740,449.39,332548.6,3.49,2025-06-07,12:55:10,323818.95,Aggressive,Growth,107610,774165
TXN_001963,Michael,Robinson,michael.robinson@yahoo.com,+1-107-592-7784,4710 Oak Ave,Austin,TX,40721,139-32-6664,1991-07-12,ACC_5470796,Webull,INTC,Intel Corporation,SELL,479,97.35,46630.65,8.63,2025-06-23,12:46:26,113108.38,Moderate,Retirement,139530,1407896
TXN_001964,Helen,Taylor,helen.taylor@outlook.com,+1-286-834-2623,1782 Main St,Philadelphia,PA,71330,547-87-9711,1957-11-17,ACC_4788974,TD Ameritrade,CRM,Salesforce Inc.,BUY,821,233.53,191728.13,9.66,2025-06-06,13:48:22,198490.42,Aggressive,Growth,166293,1126953
