id,first_name,last_name,email,phone,address,city,state,zip_code,ssn,date_of_birth,account_number,brokerage,symbol,company_name,transaction_type,quantity,price,total_value,commission,trade_date,trade_time,portfolio_value,risk_tolerance,investment_goal,annual_income,net_worth
TXN_001082,James,Taylor,james.taylor@yahoo.com,+1-675-599-4683,3183 Second St,Denver,CO,57583,867-78-6670,1974-02-03,ACC_4969962,E*TRADE,NFLX,Netflix Inc.,BUY,741,159.87,118463.67,5.81,2025-06-06,15:08:20,460092.02,Aggressive,Speculation,72764,130085
TXN_001083,Nancy,Gonzalez,nancy.gonzalez@gmail.com,+1-681-237-9011,8528 Main St,Los Angeles,CA,55695,582-80-2176,1966-04-24,ACC_5854972,Fidelity,AMZN,Amazon.com Inc.,BUY,879,138.55,121785.45,10.54,2025-06-01,11:21:58,83885.99,Aggressive,Retirement,68271,1429515
TXN_001084,Daniel,Moore,daniel.moore@hotmail.com,+1-153-458-9227,3917 Second St,Dallas,TX,40296,857-47-4549,1959-09-26,ACC_8681501,Robinhood,CRM,Salesforce Inc.,BUY,45,140.25,6311.25,7.73,2025-06-26,11:40:38,117091.68,Conservative,Speculation,199982,1149679
TXN_001085,Matthew,Clark,matthew.clark@outlook.com,+1-282-241-2875,3318 Maple Way,Denver,CO,37496,502-34-1705,1985-10-23,ACC_1576576,Charles Schwab,RBLX,Roblox Corporation,SELL,776,252.04,195583.04,2.46,2025-05-10,12:17:33,460404.31,Moderate,Speculation,39553,1439810
TXN_001086,Jennifer,Miller,jennifer.miller@outlook.com,+1-445-631-9629,3360 Maple Way,New York,NY,17927,229-32-3575,1969-07-04,ACC_4569684,Webull,AMD,Advanced Micro Devices,SELL,548,471.01,258113.48,2.65,2025-05-05,10:28:52,375357.19,Conservative,Retirement,137330,1502490
TXN_001087,John,Brown,john.brown@gmail.com,+1-845-378-3618,7231 Cedar Ln,Jacksonville,FL,86529,403-56-1303,1991-09-08,ACC_6924705,Robinhood,SNOW,Snowflake Inc.,SELL,457,173.96,79499.72,6.49,2025-06-08,11:12:55,242551.65,Moderate,Retirement,145628,1645356
TXN_001088,Andrew,Lewis,andrew.lewis@outlook.com,+1-548-901-5218,1059 Broadway,Fort Worth,TX,78944,419-20-6123,1974-10-28,ACC_6384777,Robinhood,MSFT,Microsoft Corporation,BUY,260,412.33,107205.8,2.06,2025-07-04,13:09:51,364018.42,Conservative,Income,144876,532460
TXN_001089,James,Williams,james.williams@yahoo.com,+1-359-880-3917,5525 Maple Way,Washington,DC,87141,219-66-9007,1980-11-01,ACC_8915031,Vanguard,NFLX,Netflix Inc.,SELL,169,490.74,82935.06,5.91,2025-06-15,15:35:35,20448.47,Conservative,Speculation,97476,785176
TXN_001090,Amanda,Hernandez,amanda.hernandez@yahoo.com,+1-225-412-4591,4474 First St,Indianapolis,IN,94927,504-21-8105,1959-07-08,ACC_8571126,E*TRADE,UBER,Uber Technologies Inc.,SELL,685,386.87,265005.95,3.71,2025-05-15,12:00:33,309254.61,Aggressive,Growth,81930,1450049
TXN_001091,John,Robinson,john.robinson@hotmail.com,+1-686-558-5002,4224 First St,Columbus,OH,39062,429-29-9369,1959-11-12,ACC_3918357,Webull,PYPL,PayPal Holdings Inc.,BUY,187,162.53,30393.11,6.36,2025-06-28,12:54:31,182270.71,Aggressive,Speculation,167830,1673689
TXN_001092,Matthew,Hernandez,matthew.hernandez@outlook.com,+1-447-467-7924,6526 Maple Way,Seattle,WA,95092,303-58-3805,1958-09-04,ACC_1021739,Interactive Brokers,ZOOM,Zoom Video Communications,SELL,176,200.81,35342.56,8.57,2025-05-09,15:42:39,233241.43,Moderate,Retirement,102787,1286185
TXN_001093,Steven,Wilson,steven.wilson@hotmail.com,+1-365-703-9657,7177 Park Ave,Dallas,TX,65396,306-71-1699,1980-06-06,ACC_4772611,Ally Invest,NVDA,NVIDIA Corporation,SELL,497,255.78,127122.66,7.96,2025-05-11,13:00:49,66909.88,Conservative,Retirement,187402,436690
TXN_001094,Ashley,Martinez,ashley.martinez@outlook.com,+1-734-135-3368,2271 Broadway,Dallas,TX,42191,123-73-4816,1978-01-25,ACC_9564013,Robinhood,UBER,Uber Technologies Inc.,SELL,326,486.33,158543.58,8.23,2025-07-01,10:09:19,147115.13,Moderate,Growth,61773,1818075
TXN_001095,Robert,Wilson,robert.wilson@outlook.com,+1-101-197-9964,7521 Pine Rd,Jacksonville,FL,41027,305-28-4568,1988-01-29,ACC_7941723,Merrill Edge,INTC,Intel Corporation,SELL,673,124.77,83970.21,10.19,2025-05-06,15:27:37,311129.65,Conservative,Growth,87633,322537
TXN_001096,Donald,Garcia,donald.garcia@gmail.com,+1-470-981-9206,5393 Second St,Denver,CO,23942,114-50-9906,1958-01-09,ACC_8180571,Merrill Edge,ZOOM,Zoom Video Communications,SELL,660,74.94,49460.4,7.65,2025-07-01,11:36:06,427163.39,Aggressive,Income,51261,1564522
TXN_001097,Anthony,Martinez,anthony.martinez@outlook.com,+1-764-582-3569,5043 Second St,Charlotte,NC,56750,385-90-2751,1952-08-16,ACC_3771253,TD Ameritrade,ADBE,Adobe Inc.,SELL,1000,57.54,57540.0,7.48,2025-06-14,14:05:59,361698.56,Conservative,Growth,157490,296657
TXN_001098,Matthew,Brown,matthew.brown@gmail.com,+1-545-455-4393,3826 Broadway,San Jose,CA,44450,133-20-1765,1995-01-23,ACC_7797570,Fidelity,CRM,Salesforce Inc.,BUY,847,406.74,344508.78,10.15,2025-05-06,12:18:34,469199.93,Aggressive,Income,53236,1421209
TXN_001099,Carol,Moore,carol.moore@gmail.com,+1-593-882-4248,9174 Park Ave,San Antonio,TX,87621,686-83-7011,1969-03-02,ACC_9688166,E*TRADE,ORCL,Oracle Corporation,BUY,168,542.42,91126.56,7.66,2025-06-01,09:35:10,92420.91,Moderate,Retirement,76561,453729
TXN_001100,Helen,Harris,helen.harris@hotmail.com,+1-403-503-1274,5806 Pine Rd,Denver,CO,65263,965-58-8993,1973-08-09,ACC_2905492,Charles Schwab,PYPL,PayPal Holdings Inc.,BUY,42,139.71,5867.82,8.03,2025-05-11,13:19:48,88483.97,Conservative,Income,64319,1065611
TXN_001101,James,Lopez,james.lopez@hotmail.com,+1-446-679-9641,3486 Broadway,Phoenix,AZ,53711,641-58-2504,1969-04-01,ACC_8365908,Fidelity,SNOW,Snowflake Inc.,SELL,675,170.44,115047.0,1.06,2025-05-13,12:28:53,178451.55,Moderate,Retirement,157142,1082323
TXN_001102,Sandra,Martinez,sandra.martinez@hotmail.com,+1-424-864-7903,207 Oak Ave,Seattle,WA,48287,315-38-3579,1977-06-16,ACC_9693942,Robinhood,AMD,Advanced Micro Devices,SELL,24,132.16,3171.84,5.75,2025-06-16,11:35:13,136020.12,Aggressive,Growth,193043,899628
TXN_001103,Daniel,Davis,daniel.davis@outlook.com,+1-845-381-7614,4450 Broadway,Los Angeles,CA,65055,997-17-8628,1981-03-29,ACC_9391488,Robinhood,SPOT,Spotify Technology SA,BUY,629,307.53,193436.37,2.37,2025-06-18,12:04:51,428490.99,Aggressive,Growth,191282,181660
TXN_001104,Jennifer,Smith,jennifer.smith@hotmail.com,+1-170-890-6165,7375 Park Ave,Philadelphia,PA,26885,296-14-2745,1958-04-25,ACC_9532445,Vanguard,PLTR,Palantir Technologies,BUY,301,334.12,100570.12,7.05,2025-06-12,14:29:51,171426.9,Moderate,Speculation,107116,1869852
TXN_001105,Jessica,Martin,jessica.martin@hotmail.com,+1-496-689-2223,4215 Park Ave,San Diego,CA,71940,226-43-2897,1992-07-07,ACC_4302736,TD Ameritrade,TSLA,Tesla Inc.,BUY,366,271.85,99497.1,9.21,2025-05-25,13:18:59,91554.23,Conservative,Speculation,93053,156968
TXN_001106,John,Sanchez,john.sanchez@hotmail.com,+1-792-358-6510,520 Maple Way,New York,NY,13345,574-69-2826,1967-12-05,ACC_3968021,Merrill Edge,GOOGL,Alphabet Inc.,SELL,340,189.75,64515.0,9.56,2025-06-03,10:28:58,360596.1,Conservative,Retirement,132300,941053
TXN_001107,Ashley,Sanchez,ashley.sanchez@outlook.com,+1-651-833-5727,3633 Main St,Chicago,IL,21179,519-83-7123,1958-07-18,ACC_3285902,E*TRADE,GOOGL,Alphabet Inc.,SELL,526,64.9,34137.4,8.63,2025-06-03,11:24:23,47379.58,Conservative,Speculation,118080,972506
TXN_001108,Mark,Garcia,mark.garcia@hotmail.com,+1-506-637-4433,6850 Second St,Philadelphia,PA,39369,220-34-7575,1976-03-01,ACC_4004079,Charles Schwab,AMD,Advanced Micro Devices,SELL,269,53.46,14380.74,2.95,2025-05-16,09:19:05,125356.2,Conservative,Retirement,69090,583629
TXN_001109,Sandra,Ramirez,sandra.ramirez@outlook.com,+1-731-266-4498,4576 Elm Dr,Philadelphia,PA,58990,579-80-1321,1951-04-27,ACC_1915970,Ally Invest,CRM,Salesforce Inc.,BUY,820,448.67,367909.4,3.9,2025-06-04,15:04:05,360920.33,Moderate,Speculation,151219,1295997
TXN_001110,Emily,Lewis,emily.lewis@yahoo.com,+1-277-561-7058,9681 Oak Ave,Washington,DC,23089,519-57-7324,1992-08-15,ACC_8550501,E*TRADE,AMD,Advanced Micro Devices,SELL,249,421.07,104846.43,5.72,2025-05-20,09:45:06,86216.92,Conservative,Retirement,108407,93759
TXN_001111,Lisa,Garcia,lisa.garcia@yahoo.com,+1-502-851-9201,2554 Pine Rd,Houston,TX,98423,778-43-5517,1952-04-08,ACC_1875763,Vanguard,ORCL,Oracle Corporation,SELL,86,425.28,36574.08,4.41,2025-07-03,14:16:41,33529.92,Conservative,Growth,163531,87176
TXN_001112,Daniel,Martinez,daniel.martinez@outlook.com,+1-381-456-3802,2997 Pine Rd,Los Angeles,CA,56248,923-41-4575,1978-01-21,ACC_7572989,TD Ameritrade,INTC,Intel Corporation,SELL,914,77.55,70880.7,1.88,2025-06-30,14:34:15,271892.99,Conservative,Retirement,85441,1042336
TXN_001113,Donald,Smith,donald.smith@hotmail.com,+1-568-640-1752,4324 Pine Rd,Seattle,WA,85910,703-67-3172,1965-04-24,ACC_4196605,Robinhood,AAPL,Apple Inc.,BUY,56,60.07,3363.92,7.95,2025-06-01,13:10:47,397942.66,Conservative,Growth,92841,799159
TXN_001114,Matthew,Jones,matthew.jones@hotmail.com,+1-453-966-2318,4923 Oak Ave,Houston,TX,68051,575-92-3998,1966-05-07,ACC_8479230,Webull,ZOOM,Zoom Video Communications,BUY,839,110.82,92977.98,5.45,2025-06-12,11:41:26,13625.37,Aggressive,Income,159800,617457
TXN_001115,Robert,Lewis,robert.lewis@yahoo.com,+1-886-885-1825,7564 Cedar Ln,Charlotte,NC,77706,386-31-7088,1971-11-16,ACC_4527376,Charles Schwab,ZOOM,Zoom Video Communications,SELL,902,462.04,416760.08,7.07,2025-05-31,10:15:33,143250.8,Moderate,Growth,129994,189312
TXN_001116,Jane,Jackson,jane.jackson@gmail.com,+1-564-215-5091,877 First St,Houston,TX,99437,747-53-8925,1969-11-04,ACC_1644990,Vanguard,PYPL,PayPal Holdings Inc.,BUY,568,115.78,65763.04,7.68,2025-06-18,11:55:06,33033.92,Conservative,Speculation,134239,81018
TXN_001117,Steven,Jones,steven.jones@outlook.com,+1-589-444-9937,7695 Main St,Columbus,OH,10367,537-97-7842,1970-06-07,ACC_1117668,Ally Invest,PLTR,Palantir Technologies,BUY,300,511.36,153408.0,6.08,2025-06-02,11:12:49,153258.63,Conservative,Income,160498,837848
TXN_001118,Sandra,Moore,sandra.moore@yahoo.com,+1-661-785-5448,7939 Pine Rd,Washington,DC,23876,801-23-6014,1951-01-01,ACC_6314896,E*TRADE,PYPL,PayPal Holdings Inc.,BUY,698,321.54,224434.92,8.47,2025-06-11,10:05:48,267879.79,Aggressive,Growth,162951,228603
TXN_001119,Lisa,Robinson,lisa.robinson@outlook.com,+1-909-873-8174,8510 Broadway,San Antonio,TX,83293,163-86-8089,1958-04-22,ACC_4626921,TD Ameritrade,GOOGL,Alphabet Inc.,BUY,972,535.55,520554.6,2.1,2025-06-19,15:34:58,216735.38,Moderate,Retirement,168241,1852133
TXN_001120,Paul,Jones,paul.jones@hotmail.com,+1-954-251-3041,612 Elm Dr,San Francisco,CA,46360,954-18-3700,1954-05-03,ACC_5910800,TD Ameritrade,MSFT,Microsoft Corporation,SELL,368,53.72,19768.96,1.32,2025-07-01,14:12:43,416544.52,Moderate,Speculation,195825,968535
TXN_001121,Ashley,Martinez,ashley.martinez@yahoo.com,+1-744-405-7967,6509 Broadway,Washington,DC,92398,705-16-5832,1997-05-18,ACC_8997070,Interactive Brokers,META,Meta Platforms Inc.,SELL,653,459.56,300092.68,6.81,2025-06-08,15:35:53,176088.97,Conservative,Income,82625,1854269
TXN_001122,Andrew,Jones,andrew.jones@gmail.com,+1-755-497-8555,446 Pine Rd,San Jose,CA,48547,332-29-5102,1989-05-10,ACC_3448647,Merrill Edge,NVDA,NVIDIA Corporation,BUY,72,328.21,23631.12,1.09,2025-05-27,14:52:53,50508.62,Aggressive,Speculation,90192,1298095
TXN_001123,Jessica,Taylor,jessica.taylor@yahoo.com,+1-541-855-7773,9103 Cedar Ln,Austin,TX,30705,141-51-5676,1978-05-29,ACC_1272820,Robinhood,PYPL,PayPal Holdings Inc.,SELL,300,138.91,41673.0,10.15,2025-05-11,10:08:02,453469.26,Moderate,Retirement,35823,601835
TXN_001124,Lisa,Miller,lisa.miller@yahoo.com,+1-981-319-7507,3191 Main St,Houston,TX,88336,419-89-6432,1988-08-03,ACC_4617265,Ally Invest,INTC,Intel Corporation,SELL,188,392.25,73743.0,6.78,2025-06-11,11:14:52,401696.19,Aggressive,Retirement,125895,437324
TXN_001125,Donna,Jackson,donna.jackson@yahoo.com,+1-575-759-5132,909 Cedar Ln,Fort Worth,TX,34364,751-14-3979,1998-09-28,ACC_3139000,Fidelity,SPOT,Spotify Technology SA,SELL,660,535.67,353542.2,4.28,2025-06-22,15:55:05,337052.3,Moderate,Income,139844,903585
TXN_001126,Anthony,Garcia,anthony.garcia@outlook.com,+1-632-969-9901,4216 Cedar Ln,Fort Worth,TX,22929,249-43-9448,1962-08-24,ACC_5141109,Charles Schwab,CRM,Salesforce Inc.,BUY,204,182.1,37148.4,4.37,2025-05-20,14:21:12,321146.96,Aggressive,Income,142327,1581007
TXN_001127,Jennifer,Hernandez,jennifer.hernandez@outlook.com,+1-480-105-1866,7110 Elm Dr,Indianapolis,IN,27118,622-39-2572,1986-12-05,ACC_2084667,Robinhood,TSLA,Tesla Inc.,BUY,957,505.58,483840.06,3.98,2025-06-01,15:40:51,123222.9,Moderate,Speculation,138467,160519
TXN_001128,Daniel,Hernandez,daniel.hernandez@yahoo.com,+1-349-606-9152,2917 Oak Ave,Washington,DC,79379,609-68-6390,1950-08-30,ACC_4570524,TD Ameritrade,PLTR,Palantir Technologies,SELL,817,286.52,234086.84,6.99,2025-05-20,11:55:18,291809.57,Moderate,Retirement,131764,539027
TXN_001129,Emily,Smith,emily.smith@gmail.com,+1-972-189-8338,8120 Broadway,Chicago,IL,91884,754-38-6722,1985-03-19,ACC_5940821,Vanguard,CRM,Salesforce Inc.,BUY,480,423.29,203179.2,6.22,2025-05-23,11:14:58,372753.66,Conservative,Income,128608,1031054
TXN_001130,Steven,Lopez,steven.lopez@gmail.com,+1-524-186-1048,6644 Oak Ave,San Jose,CA,89568,386-83-7217,1961-11-14,ACC_2393787,E*TRADE,INTC,Intel Corporation,BUY,261,512.71,133817.31,8.69,2025-06-08,12:25:36,11088.09,Moderate,Income,193408,88875
TXN_001131,Donna,Robinson,donna.robinson@outlook.com,+1-410-280-2352,5915 Second St,San Diego,CA,61793,475-56-6278,1973-08-11,ACC_9997119,Merrill Edge,NVDA,NVIDIA Corporation,BUY,737,403.81,297607.97,4.5,2025-05-31,13:22:33,197321.8,Conservative,Speculation,148652,306570
TXN_001132,Anthony,Wilson,anthony.wilson@yahoo.com,+1-453-824-4676,4745 First St,New York,NY,50903,515-75-4388,1988-04-12,ACC_3827614,Ally Invest,PYPL,PayPal Holdings Inc.,BUY,630,268.31,169035.3,6.05,2025-05-11,13:51:55,447894.0,Conservative,Retirement,105308,1340021
TXN_001133,Donna,Miller,donna.miller@outlook.com,+1-581-269-7061,5884 Second St,Houston,TX,87163,109-87-7890,1965-07-15,ACC_7921204,Ally Invest,MSFT,Microsoft Corporation,SELL,622,495.85,308418.7,5.79,2025-05-25,14:47:19,372330.47,Conservative,Growth,141866,637328
TXN_001134,Lisa,Wilson,lisa.wilson@hotmail.com,+1-818-567-8508,9860 First St,San Antonio,TX,73391,608-99-5217,1950-11-18,ACC_2332696,E*TRADE,SPOT,Spotify Technology SA,BUY,368,80.17,29502.56,10.7,2025-06-25,13:10:37,238523.61,Moderate,Growth,102909,1220584
TXN_001135,James,Perez,james.perez@hotmail.com,+1-897-573-7247,5224 Broadway,San Jose,CA,27153,331-96-5617,1969-12-20,ACC_6955747,Robinhood,PYPL,PayPal Holdings Inc.,BUY,926,245.41,227249.66,1.17,2025-06-24,12:06:01,72917.3,Aggressive,Growth,107890,1113183
TXN_001136,Paul,Moore,paul.moore@gmail.com,+1-858-606-1552,7510 Oak Ave,Chicago,IL,62993,397-51-1160,1984-05-31,ACC_8397692,TD Ameritrade,ORCL,Oracle Corporation,BUY,177,55.47,9818.19,10.67,2025-07-04,13:19:17,18992.18,Conservative,Income,196604,1175181
TXN_001137,Michael,Davis,michael.davis@hotmail.com,+1-958-279-1815,9210 Park Ave,Chicago,IL,71528,106-26-5439,1981-01-24,ACC_8405458,Charles Schwab,MSFT,Microsoft Corporation,SELL,192,527.67,101312.64,7.22,2025-06-30,14:55:03,288485.98,Aggressive,Income,93303,597094
TXN_001138,James,Jones,james.jones@outlook.com,+1-284-406-1211,3227 Oak Ave,Dallas,TX,17864,112-64-5835,1960-02-04,ACC_6826869,Robinhood,MSFT,Microsoft Corporation,SELL,958,364.44,349133.52,5.49,2025-05-12,15:19:44,388503.58,Conservative,Income,197661,1612591
TXN_001139,Mark,Rodriguez,mark.rodriguez@hotmail.com,+1-515-370-2235,3983 Main St,Columbus,OH,55212,164-12-2346,1977-01-19,ACC_6122408,Ally Invest,SPOT,Spotify Technology SA,BUY,866,155.14,134351.24,4.37,2025-05-19,15:46:22,377939.66,Aggressive,Speculation,157137,989586
TXN_001140,Andrew,Brown,andrew.brown@gmail.com,+1-666-543-6169,5150 Elm Dr,Jacksonville,FL,80101,578-21-9397,1983-08-18,ACC_9019193,Fidelity,AMZN,Amazon.com Inc.,SELL,968,225.61,218390.48,6.17,2025-06-26,13:23:48,298714.38,Conservative,Growth,194777,1406691
TXN_001141,Matthew,Williams,matthew.williams@outlook.com,+1-982-264-8186,2449 Second St,Columbus,OH,16220,583-70-2226,1970-12-07,ACC_5073754,Merrill Edge,INTC,Intel Corporation,SELL,773,241.62,186772.26,5.12,2025-06-13,15:08:28,232364.91,Conservative,Income,182435,615091
TXN_001142,Matthew,Gonzalez,matthew.gonzalez@hotmail.com,+1-685-921-6627,6889 Main St,Jacksonville,FL,13470,793-14-3134,1980-05-01,ACC_1458008,Fidelity,SPOT,Spotify Technology SA,BUY,771,498.75,384536.25,8.38,2025-05-27,12:12:43,198942.8,Conservative,Growth,73939,1299188
TXN_001143,Sandra,Thomas,sandra.thomas@outlook.com,+1-592-957-8492,8912 Cedar Ln,Washington,DC,72057,354-88-1534,1969-07-20,ACC_9254215,Interactive Brokers,SNOW,Snowflake Inc.,BUY,835,97.77,81637.95,2.2,2025-06-02,10:45:48,140837.47,Aggressive,Growth,57715,359483
TXN_001144,William,Hernandez,william.hernandez@yahoo.com,+1-835-894-5730,5429 Oak Ave,Denver,CO,37220,520-66-8087,1989-02-02,ACC_9178293,Vanguard,RBLX,Roblox Corporation,BUY,575,378.11,217413.25,2.12,2025-06-14,12:50:16,392720.75,Conservative,Retirement,69959,892219
TXN_001145,William,Anderson,william.anderson@gmail.com,+1-581-323-8032,9787 Second St,Charlotte,NC,15086,921-49-7971,1993-08-15,ACC_8177396,Vanguard,ZOOM,Zoom Video Communications,BUY,703,149.72,105253.16,3.87,2025-05-15,15:44:48,264404.76,Aggressive,Income,173403,1383042
TXN_001146,Emily,Smith,emily.smith@gmail.com,+1-394-783-4889,8312 Main St,Fort Worth,TX,44541,832-48-3346,1983-02-25,ACC_6288527,Webull,TSLA,Tesla Inc.,BUY,830,252.64,209691.2,4.38,2025-06-16,09:20:02,350395.03,Moderate,Growth,124747,1047288
TXN_001147,David,Davis,david.davis@yahoo.com,+1-912-627-3814,4306 Maple Way,Chicago,IL,22965,696-72-3934,1985-12-05,ACC_5390873,Interactive Brokers,PLTR,Palantir Technologies,SELL,389,546.13,212444.57,7.67,2025-05-20,15:41:23,475195.55,Aggressive,Income,102488,1585101
TXN_001148,Sarah,White,sarah.white@gmail.com,+1-707-522-9271,2072 Maple Way,Denver,CO,37047,305-66-3137,1970-06-20,ACC_5407290,Fidelity,UBER,Uber Technologies Inc.,SELL,584,83.49,48758.16,1.2,2025-06-04,10:35:03,158348.1,Aggressive,Speculation,60750,1754356
TXN_001149,Nancy,Lee,nancy.lee@hotmail.com,+1-116-386-4266,7565 Park Ave,Indianapolis,IN,25815,139-15-2549,1965-04-15,ACC_2338644,Interactive Brokers,TSLA,Tesla Inc.,SELL,192,511.95,98294.4,5.81,2025-06-22,09:29:51,496527.26,Aggressive,Retirement,199487,1849914
TXN_001150,Jessica,Miller,jessica.miller@gmail.com,+1-982-766-4268,3459 Pine Rd,Seattle,WA,12999,993-92-4193,1978-05-02,ACC_2680040,Charles Schwab,ADBE,Adobe Inc.,SELL,288,519.66,149662.08,7.62,2025-05-25,12:58:33,376296.65,Moderate,Retirement,152957,1469149
TXN_001151,Robert,Lee,robert.lee@gmail.com,+1-593-347-6442,883 Second St,Washington,DC,49370,257-48-9163,1982-12-07,ACC_7759791,Ally Invest,ADBE,Adobe Inc.,SELL,24,104.34,2504.16,2.09,2025-05-28,11:18:40,39542.65,Conservative,Retirement,95220,915507
TXN_001152,Karen,Clark,karen.clark@outlook.com,+1-270-938-4568,6589 Pine Rd,San Jose,CA,48059,933-33-2188,1974-06-13,ACC_1046746,Vanguard,ADBE,Adobe Inc.,SELL,383,330.11,126432.13,2.67,2025-06-01,09:10:54,196229.88,Moderate,Retirement,115287,1590514
TXN_001153,Anthony,Thomas,anthony.thomas@yahoo.com,+1-217-367-9541,4155 First St,Jacksonville,FL,71967,759-36-8008,1993-10-08,ACC_7841737,Robinhood,ORCL,Oracle Corporation,BUY,873,256.25,223706.25,9.69,2025-05-23,12:50:44,129283.21,Conservative,Growth,181174,255146
TXN_001154,Jessica,Robinson,jessica.robinson@yahoo.com,+1-445-286-8840,4668 Cedar Ln,Chicago,IL,34828,623-40-5381,1978-08-28,ACC_3362164,Ally Invest,ADBE,Adobe Inc.,SELL,973,168.13,163590.49,4.64,2025-05-05,09:07:53,202807.91,Moderate,Speculation,76843,1017427
TXN_001155,Steven,Taylor,steven.taylor@yahoo.com,+1-472-947-1507,3894 Cedar Ln,Austin,TX,95741,918-58-2025,1970-06-26,ACC_5477908,Fidelity,CRM,Salesforce Inc.,BUY,652,341.81,222860.12,7.39,2025-06-16,11:02:44,24467.21,Moderate,Growth,126733,764764
TXN_001156,James,Martinez,james.martinez@outlook.com,+1-573-846-8364,1671 Oak Ave,Seattle,WA,22594,901-54-4950,1950-06-07,ACC_2983978,Ally Invest,SPOT,Spotify Technology SA,BUY,302,446.19,134749.38,7.78,2025-05-30,11:15:18,303768.35,Moderate,Growth,114668,440765
TXN_001157,Sarah,Clark,sarah.clark@hotmail.com,+1-314-747-1446,4856 Maple Way,Denver,CO,72735,823-59-2961,1980-03-12,ACC_9968563,Robinhood,INTC,Intel Corporation,SELL,420,497.86,209101.2,7.96,2025-05-18,11:58:24,399198.87,Aggressive,Retirement,102563,524198
TXN_001158,Karen,Robinson,karen.robinson@outlook.com,+1-370-575-4150,5531 Broadway,Charlotte,NC,60057,870-80-4421,1982-07-18,ACC_1560477,Vanguard,TSLA,Tesla Inc.,BUY,518,389.37,201693.66,1.76,2025-06-22,11:45:02,261442.24,Aggressive,Growth,64450,1502093
TXN_001159,Jennifer,Thompson,jennifer.thompson@outlook.com,+1-357-188-1143,3790 Main St,Jacksonville,FL,59716,140-20-8201,1967-08-27,ACC_8361559,Robinhood,GOOGL,Alphabet Inc.,SELL,198,526.04,104155.92,3.92,2025-05-24,09:57:31,121922.32,Moderate,Growth,45890,1212035
TXN_001160,Sarah,Moore,sarah.moore@outlook.com,+1-700-600-4416,8310 First St,Houston,TX,49605,864-97-9793,1950-11-10,ACC_2096817,E*TRADE,META,Meta Platforms Inc.,BUY,331,307.61,101818.91,5.71,2025-06-18,14:51:48,154126.22,Moderate,Income,137925,478000
TXN_001161,Ashley,Ramirez,ashley.ramirez@outlook.com,+1-556-971-4762,2179 Cedar Ln,Phoenix,AZ,37842,972-73-9731,1953-06-23,ACC_9052657,Vanguard,MSFT,Microsoft Corporation,BUY,786,303.4,238472.4,7.56,2025-06-18,12:00:21,284123.07,Conservative,Retirement,44776,1990278
TXN_001162,Donna,Taylor,donna.taylor@hotmail.com,+1-927-165-1523,3939 Park Ave,San Jose,CA,32532,716-60-9834,1971-01-21,ACC_8485282,Ally Invest,META,Meta Platforms Inc.,SELL,815,336.83,274516.45,8.2,2025-05-30,14:48:25,28380.72,Aggressive,Income,102659,1236411
TXN_001163,Michael,Martinez,michael.martinez@gmail.com,+1-945-465-5344,5349 Pine Rd,Philadelphia,PA,78200,821-41-7103,1958-03-26,ACC_7324466,Charles Schwab,NFLX,Netflix Inc.,BUY,238,311.17,74058.46,4.57,2025-06-18,11:10:15,136257.56,Conservative,Growth,118154,1246262
TXN_001164,Sandra,Thomas,sandra.thomas@outlook.com,+1-125-858-6126,3225 Main St,San Jose,CA,94083,170-71-8608,1984-03-19,ACC_5015437,Fidelity,ADBE,Adobe Inc.,BUY,242,522.1,126348.2,8.0,2025-06-21,10:25:39,258415.34,Moderate,Income,157936,1708736
TXN_001165,Andrew,Miller,andrew.miller@hotmail.com,+1-422-500-1524,7197 Broadway,Dallas,TX,46178,763-14-3879,1962-08-11,ACC_6738930,Interactive Brokers,ADBE,Adobe Inc.,BUY,79,339.49,26819.71,8.42,2025-06-30,10:24:52,309109.05,Moderate,Growth,59749,243300
TXN_001166,Carol,Martinez,carol.martinez@hotmail.com,+1-456-232-8875,2863 Maple Way,Philadelphia,PA,91071,692-36-3697,1997-06-23,ACC_7314797,Fidelity,TSLA,Tesla Inc.,BUY,708,68.89,48774.12,9.1,2025-05-27,13:38:39,298764.14,Moderate,Speculation,82979,1355952
TXN_001167,Sarah,Clark,sarah.clark@gmail.com,+1-419-633-1176,1647 Elm Dr,Philadelphia,PA,53987,828-98-7638,1962-01-11,ACC_9867529,Merrill Edge,PYPL,PayPal Holdings Inc.,SELL,524,55.95,29317.8,6.07,2025-06-30,14:27:17,329765.0,Conservative,Income,95744,626160
TXN_001168,Mark,Davis,mark.davis@hotmail.com,+1-950-940-1872,6416 Broadway,Los Angeles,CA,99211,687-83-9640,1999-03-20,ACC_3551551,Robinhood,NVDA,NVIDIA Corporation,SELL,287,382.79,109860.73,5.6,2025-06-21,11:40:57,125395.19,Conservative,Retirement,164542,612733
TXN_001169,Ashley,Martin,ashley.martin@yahoo.com,+1-206-723-6483,6549 Elm Dr,Washington,DC,13068,694-91-8975,1997-07-15,ACC_6986119,Ally Invest,AMD,Advanced Micro Devices,SELL,399,228.81,91295.19,3.74,2025-05-05,09:43:49,245373.36,Moderate,Growth,91426,847083
